scenario,seed,method,level,nu_low,nu_high,n,mae,rmse,bias,corr
physical_snr,22,moments_clipped,10.0,0.6,0.7,36,0.014887986911667718,0.018601011432826272,-0.001341420743200514,0.8370331037041235
physical_snr,22,moments_clipped,10.0,0.7,0.8,12,0.017176330089569092,0.021836339236169677,0.008594244718551636,0.8140171818518724
physical_snr,22,moments_clipped,10.0,0.8,0.9,1,0.010488688945770264,0.010488688945770264,-0.010488688945770264,
physical_snr,22,known_sigma,10.0,0.0,0.1,3905,0.010142080407355949,0.01725670102908266,-0.0008086227257372322,0.8299013997595713
physical_snr,22,known_sigma,10.0,0.1,0.2,2810,0.012555112057362164,0.018756358117453048,-0.0009753086773208029,0.8395995985644624
physical_snr,22,known_sigma,10.0,0.2,0.3,1771,0.013191840242760655,0.01745115974499719,-0.00044099958787053266,0.8581551436708221
physical_snr,22,known_sigma,10.0,0.3,0.4,917,0.014471506214453844,0.018424036389546046,4.797939905813502e-05,0.8482232269586202
physical_snr,22,known_sigma,10.0,0.4,0.5,389,0.014486372853918981,0.018540865488008738,-0.001594585823828886,0.8285461270703823
physical_snr,22,known_sigma,10.0,0.5,0.6,159,0.015310607616256619,0.019477513278412517,0.0005246588269119742,0.7709568476577584
physical_snr,22,known_sigma,10.0,0.6,0.7,36,0.014385811156696742,0.018863428212666247,-0.000620688001314799,0.8242970343192624
physical_snr,22,known_sigma,10.0,0.7,0.8,12,0.017649362484614052,0.021284179123588095,0.008412073055903116,0.7970053734407441
physical_snr,22,known_sigma,10.0,0.8,0.9,1,0.0003101229667663574,0.0003101229667663574,0.0003101229667663574,
physical_snr,22,prior_mean,10.0,0.0,0.1,3905,0.1132469039396043,0.11623044522146204,0.1132469039396043,
physical_snr,22,prior_mean,10.0,0.1,0.2,2810,0.02966534002979031,0.03512876369708657,0.020208361180121367,
physical_snr,22,prior_mean,10.0,0.2,0.3,1771,0.07960684730433125,0.08463605994519036,-0.07960684730433125,
physical_snr,22,prior_mean,10.0,0.3,0.4,917,0.17874402734029515,0.18102640780032014,-0.17874402734029515,
physical_snr,22,prior_mean,10.0,0.4,0.5,389,0.2771597424938623,0.2786011090530473,-0.2771597424938623,
physical_snr,22,prior_mean,10.0,0.5,0.6,159,0.37782010773442826,0.3787103086073142,-0.37782010773442826,
physical_snr,22,prior_mean,10.0,0.6,0.7,36,0.4760389584634039,0.47694369537610837,-0.4760389584634039,
physical_snr,22,prior_mean,10.0,0.7,0.8,12,0.5741857389609019,0.5745931281623976,-0.5741857389609019,
physical_snr,22,prior_mean,10.0,0.8,0.9,1,0.7059625387191772,0.7059625387191772,-0.7059625387191772,
physical_snr,22,prior_median,10.0,0.0,0.1,3905,0.08286827915227672,0.08690113251625034,0.08286827915227672,
physical_snr,22,prior_median,10.0,0.1,0.2,2810,0.02538664360858792,0.030480919266544743,-0.010170263616746007,
physical_snr,22,prior_median,10.0,0.2,0.3,1771,0.10998547210119862,0.1136785669272545,-0.10998547210119862,
physical_snr,22,prior_median,10.0,0.3,0.4,917,0.2091226521534124,0.21107680274533705,-0.2091226521534124,
physical_snr,22,prior_median,10.0,0.4,0.5,389,0.30753836717581073,0.3088379872250873,-0.30753836717581073,
physical_snr,22,prior_median,10.0,0.5,0.6,159,0.40819871763013443,0.40902280756930703,-0.40819871763013443,
physical_snr,22,prior_median,10.0,0.6,0.7,36,0.5064175642198986,0.5072681220324824,-0.5064175642198986,
physical_snr,22,prior_median,10.0,0.7,0.8,12,0.604564348856608,0.6049512805450092,-0.604564348856608,
physical_snr,22,prior_median,10.0,0.8,0.9,1,0.7363411784172058,0.7363411784172058,-0.7363411784172058,
physical_snr,22,raw,-10.0,0.0,0.1,3905,0.05179560379973027,0.05835579203358424,-0.05172065817417097,-0.3817816634869929
physical_snr,22,raw,-10.0,0.1,0.2,2810,0.14541119037998104,0.1482230965405333,-0.14541119037998104,-0.09157232252242488
physical_snr,22,raw,-10.0,0.2,0.3,1771,0.2452266676354583,0.2469051053063544,-0.2452266676354583,-0.07639667510016976
physical_snr,22,raw,-10.0,0.3,0.4,917,0.34436384769666417,0.3455540371804545,-0.34436384769666417,
physical_snr,22,raw,-10.0,0.4,0.5,389,0.44277956285023135,0.44368321625250356,-0.44277956285023135,
physical_snr,22,raw,-10.0,0.5,0.6,159,0.5434399280907973,0.5440592058593652,-0.5434399280907973,
physical_snr,22,raw,-10.0,0.6,0.7,36,0.6416587746805614,0.6423302743951166,-0.6416587746805614,
physical_snr,22,raw,-10.0,0.7,0.8,12,0.7398055593172709,0.7401217910056237,-0.7398055593172709,
physical_snr,22,raw,-10.0,0.8,0.9,1,0.8715823888778687,0.8715823888778687,-0.8715823888778687,
physical_snr,22,raw,-5.0,0.0,0.1,3905,0.05052555476024057,0.05768166072059137,-0.04863043729072465,-0.48065494400470016
physical_snr,22,raw,-5.0,0.1,0.2,2810,0.14539302904887982,0.148209209064392,-0.14539302904887982,-0.1628784098510412
physical_snr,22,raw,-5.0,0.2,0.3,1771,0.24522659466941096,0.24690504081569062,-0.24522659466941096,-0.11029806099635481
physical_snr,22,raw,-5.0,0.3,0.4,917,0.3443638471116677,0.34555403663506684,-0.3443638471116677,-0.06730535568895124
physical_snr,22,raw,-5.0,0.4,0.5,389,0.44277956285023135,0.44368321625250356,-0.44277956285023135,
physical_snr,22,raw,-5.0,0.5,0.6,159,0.5434399280907973,0.5440592058593652,-0.5434399280907973,
physical_snr,22,raw,-5.0,0.6,0.7,36,0.6416587746805614,0.6423302743951166,-0.6416587746805614,
physical_snr,22,raw,-5.0,0.7,0.8,12,0.7398055593172709,0.7401217910056237,-0.7398055593172709,
physical_snr,22,raw,-5.0,0.8,0.9,1,0.8715823888778687,0.8715823888778687,-0.8715823888778687,
physical_snr,22,raw,0.0,0.0,0.1,3905,0.0495468405838853,0.05664090255237341,-0.04056588778026025,-0.5583461472569392
physical_snr,22,raw,0.0,0.1,0.2,2810,0.1451163916984487,0.1479880111657962,-0.1451163916984487,-0.2677925674668074
physical_snr,22,raw,0.0,0.2,0.3,1771,0.24521941330256533,0.24689852118409195,-0.24521941330256533,-0.19129689593513924
physical_snr,22,raw,0.0,0.3,0.4,917,0.3443635455134651,0.3455537522954157,-0.3443635455134651,-0.17226853905914824
physical_snr,22,raw,0.0,0.4,0.5,389,0.44277954270110337,0.4436831969935636,-0.44277954270110337,-0.24198828222702032
physical_snr,22,raw,0.0,0.5,0.6,159,0.5434399273410534,0.5440592051454504,-0.5434399273410534,-0.2354608755605794
physical_snr,22,raw,0.0,0.6,0.7,36,0.6416587746805614,0.6423302743951166,-0.6416587746805614,-0.16688951463216367
physical_snr,22,raw,0.0,0.7,0.8,12,0.7398055593172709,0.7401217910056237,-0.7398055593172709,-0.7182589257821581
physical_snr,22,raw,0.0,0.8,0.9,1,0.8715823888778687,0.8715823888778687,-0.8715823888778687,
physical_snr,22,raw,5.0,0.0,0.1,3905,0.048866517885877876,0.05599456192230108,-0.026722769505939374,-0.6217552672837496
physical_snr,22,raw,5.0,0.1,0.2,2810,0.14366531849861994,0.1467816515291675,-0.14366531849861994,-0.3952812690826111
physical_snr,22,raw,5.0,0.2,0.3,1771,0.24510720782802306,0.2467948906904062,-0.24510720782802306,-0.34102978600852707
physical_snr,22,raw,5.0,0.3,0.4,917,0.3443528331223075,0.34554358625475345,-0.3443528331223075,-0.3648968717554378
physical_snr,22,raw,5.0,0.4,0.5,389,0.4427780790163496,0.44368178801028674,-0.4427780790163496,-0.4454190739941033
physical_snr,22,raw,5.0,0.5,0.6,159,0.5434397387804476,0.544059020836654,-0.5434397387804476,-0.4231876760230644
physical_snr,22,raw,5.0,0.6,0.7,36,0.641658753156662,0.6423302534879828,-0.641658753156662,-0.491335505101023
physical_snr,22,raw,5.0,0.7,0.8,12,0.7398055593172709,0.7401217910056237,-0.7398055593172709,-0.6988105811873995
physical_snr,22,raw,5.0,0.8,0.9,1,0.8715823888778687,0.8715823888778687,-0.8715823888778687,
physical_snr,22,raw,10.0,0.0,0.1,3905,0.048399113807302545,0.05655818333783888,-0.009886048145701919,-0.6973540854457693
physical_snr,22,raw,10.0,0.1,0.2,2810,0.14016977288226642,0.1437795436855028,-0.14016977288226642,-0.5762217017616761
physical_snr,22,raw,10.0,0.2,0.3,1771,0.24465210957926992,0.24637150812204556,-0.24465210957926992,-0.5930498067040413
physical_snr,22,raw,10.0,0.3,0.4,917,0.34429462050923604,0.3454881915365589,-0.34429462050923604,-0.6801350937007885
physical_snr,22,raw,10.0,0.4,0.5,389,0.44277031585612453,0.4436743025739642,-0.44277031585612453,-0.7155458268320594
physical_snr,22,raw,10.0,0.5,0.6,159,0.5434388758251503,0.5440581778644467,-0.5434388758251503,-0.7055410200040305
physical_snr,22,raw,10.0,0.6,0.7,36,0.6416586322916878,0.6423301357550225,-0.6416586322916878,-0.7708351555804659
physical_snr,22,raw,10.0,0.7,0.8,12,0.7398055543502171,0.7401217862838635,-0.7398055543502171,-0.7601072722756695
physical_snr,22,raw,10.0,0.8,0.9,1,0.8715823888778687,0.8715823888778687,-0.8715823888778687,
physical_snr,22,mean_var,-10.0,0.0,0.1,3905,0.13853934267285384,0.14854581819914023,0.13853934267285384,0.4859362622272996
physical_snr,22,mean_var,-10.0,0.1,0.2,2810,0.09929135981880897,0.10603755093423463,0.09927038293981467,0.2422233270362467
physical_snr,22,mean_var,-10.0,0.2,0.3,1771,0.031188242368816586,0.038614422109533926,0.01849202423833441,0.15666747588807448
physical_snr,22,mean_var,-10.0,0.3,0.4,917,0.06921755640301346,0.07622186885350385,-0.06909326056877686,0.15902072678828985
physical_snr,22,mean_var,-10.0,0.4,0.5,389,0.16140823234782425,0.16433979009396202,-0.16140823234782425,0.1511930168671601
physical_snr,22,mean_var,-10.0,0.5,0.6,159,0.25383701845534945,0.2554830662318633,-0.25383701845534945,0.14560740171182787
physical_snr,22,mean_var,-10.0,0.6,0.7,36,0.3453926907645331,0.34715411935343765,-0.3453926907645331,-0.2048631911815501
physical_snr,22,mean_var,-10.0,0.7,0.8,12,0.4449306602279345,0.44532946383571764,-0.4449306602279345,0.5226653616183616
physical_snr,22,mean_var,-10.0,0.8,0.9,1,0.5558527708053589,0.5558527708053589,-0.5558527708053589,
physical_snr,22,mean_var,-5.0,0.0,0.1,3905,0.09473100450133162,0.11001315867986156,0.09471348234990112,0.4836995949444887
physical_snr,22,mean_var,-5.0,0.1,0.2,2810,0.06353346289423861,0.07341024539768541,0.06066822170733982,0.22929288516492324
physical_snr,22,mean_var,-5.0,0.2,0.3,1771,0.031980659284711485,0.03974410846989691,-0.020279290938128323,0.131513347728163
physical_snr,22,mean_var,-5.0,0.3,0.4,917,0.10978859297386823,0.11387017885056877,-0.10978859297386823,0.14420408137479176
physical_snr,22,mean_var,-5.0,0.4,0.5,389,0.20345660676380048,0.20548607081218614,-0.20345660676380048,0.13134512189185044
physical_snr,22,mean_var,-5.0,0.5,0.6,159,0.29914128874082985,0.30024622507926024,-0.29914128874082985,0.17719125563215615
physical_snr,22,mean_var,-5.0,0.6,0.7,36,0.3938981849286291,0.3950459578250447,-0.3938981849286291,-0.027490909568462618
physical_snr,22,mean_var,-5.0,0.7,0.8,12,0.48929551740487415,0.4896896552455325,-0.48929551740487415,0.44382321950023884
physical_snr,22,mean_var,-5.0,0.8,0.9,1,0.6112162470817566,0.6112162470817566,-0.6112162470817566,
physical_snr,22,mean_var,0.0,0.0,0.1,3905,0.05472712188973431,0.07468947572343432,0.052992219057902405,0.45328756919636465
physical_snr,22,mean_var,0.0,0.1,0.2,2810,0.04012326867952678,0.05169343429446228,0.02224290946969146,0.2592979406146481
physical_snr,22,mean_var,0.0,0.2,0.3,1771,0.05669928551612097,0.06696392129934224,-0.05042527484345207,0.13044055236472912
physical_snr,22,mean_var,0.0,0.3,0.4,917,0.13353492119710084,0.13930689577309713,-0.13314830987118062,0.10892679801625285
physical_snr,22,mean_var,0.0,0.4,0.5,389,0.22337524443481757,0.2262056482063026,-0.22337524443481757,0.10492272607297995
physical_snr,22,mean_var,0.0,0.5,0.6,159,0.319011002216699,0.320620983582883,-0.319011002216699,-0.022751512875141097
physical_snr,22,mean_var,0.0,0.6,0.7,36,0.4133364326424069,0.41447818723753926,-0.4133364326424069,0.13199758274537787
physical_snr,22,mean_var,0.0,0.7,0.8,12,0.5017721951007843,0.5021978687141037,-0.5017721951007843,0.32486544996450323
physical_snr,22,mean_var,0.0,0.8,0.9,1,0.6286434531211853,0.6286434531211853,-0.6286434531211853,
physical_snr,22,mean_var,5.0,0.0,0.1,3905,0.028937567676752613,0.04315221391006517,0.01818671943393277,0.45619775293385423
physical_snr,22,mean_var,5.0,0.1,0.2,2810,0.035477306998709345,0.0423714139137966,-0.01799836774949926,0.3770804692915912
physical_snr,22,mean_var,5.0,0.2,0.3,1771,0.07481386295437206,0.08214746921617187,-0.07259272602252674,0.3305284051961573
physical_snr,22,mean_var,5.0,0.3,0.4,917,0.12448925860510528,0.13600974901127133,-0.12287194331378688,0.29405202128764096
physical_snr,22,mean_var,5.0,0.4,0.5,389,0.1697459179132334,0.1840517666719184,-0.16887328798636064,0.2850155035409839
physical_snr,22,mean_var,5.0,0.5,0.6,159,0.22064161563069568,0.23518264715274464,-0.21964260579655007,0.034504198264845715
physical_snr,22,mean_var,5.0,0.6,0.7,36,0.29554712606800926,0.30449118146684434,-0.29554712606800926,0.28529151063067876
physical_snr,22,mean_var,5.0,0.7,0.8,12,0.3437847221891085,0.35330506142199747,-0.3437847221891085,0.039543042617880844
physical_snr,22,mean_var,5.0,0.8,0.9,1,0.5524002313613892,0.5524002313613892,-0.5524002313613892,
physical_snr,22,mean_var,10.0,0.0,0.1,3905,0.01945808638893688,0.024869967173483967,-0.005337941195343581,0.5469547763041626
physical_snr,22,mean_var,10.0,0.1,0.2,2810,0.050496890155923325,0.054430370942425664,-0.04967426949999299,0.662991428472686
physical_snr,22,mean_var,10.0,0.2,0.3,1771,0.07700945370484044,0.08026185472187336,-0.0769798272346656,0.7666112554795692
physical_snr,22,mean_var,10.0,0.3,0.4,917,0.0678107238647852,0.0788386249421937,-0.052926728353635565,0.670997117199462
physical_snr,22,mean_var,10.0,0.4,0.5,389,0.05990611166145011,0.07327594923602856,0.022721099746257908,0.5863521981476384
physical_snr,22,mean_var,10.0,0.5,0.6,159,0.08281482971689237,0.10090906400710174,0.07752619993011907,0.4010345268936165
physical_snr,22,mean_var,10.0,0.6,0.7,36,0.11008446249696943,0.12915771607979148,0.10778587559858957,0.6163228448632342
physical_snr,22,mean_var,10.0,0.7,0.8,12,0.16188948849836984,0.17625661879026677,0.16188948849836984,0.23060192068740235
physical_snr,22,mean_var,10.0,0.8,0.9,1,0.007867634296417236,0.007867634296417236,0.007867634296417236,
physical_snr,22,expanded_stats,-10.0,0.0,0.1,3905,0.14119210108523178,0.1530265913320765,0.14119210108523178,0.49267533026717913
physical_snr,22,expanded_stats,-10.0,0.1,0.2,2810,0.10755402989075702,0.11444788846865978,0.10754573654078504,0.24544526104416137
physical_snr,22,expanded_stats,-10.0,0.2,0.3,1771,0.03627194570222862,0.0449056337288244,0.028271112525819854,0.1543391024311604
physical_snr,22,expanded_stats,-10.0,0.3,0.4,917,0.06015926583252661,0.06770218843565917,-0.059226127883730176,0.13556895327567606
physical_snr,22,expanded_stats,-10.0,0.4,0.5,389,0.1516277379808818,0.1551842099889612,-0.1516277379808818,0.07763421694602281
physical_snr,22,expanded_stats,-10.0,0.5,0.6,159,0.24401149172453013,0.2458679169264949,-0.24401149172453013,0.14768621919739636
physical_snr,22,expanded_stats,-10.0,0.6,0.7,36,0.33660591724846095,0.33834290555977553,-0.33660591724846095,-0.08344561050116076
physical_snr,22,expanded_stats,-10.0,0.7,0.8,12,0.44000528256098426,0.44066987986970013,-0.44000528256098426,0.2858869910713608
physical_snr,22,expanded_stats,-10.0,0.8,0.9,1,0.5247402191162109,0.5247402191162109,-0.5247402191162109,
physical_snr,22,expanded_stats,-5.0,0.0,0.1,3905,0.09352739004849929,0.11108010124435556,0.09332654748908535,0.4752119736298885
physical_snr,22,expanded_stats,-5.0,0.1,0.2,2810,0.06743850664258852,0.07810593395910105,0.06539468009860067,0.25199035343168064
physical_snr,22,expanded_stats,-5.0,0.2,0.3,1771,0.031030721310368367,0.03848838144174179,-0.013144271310475637,0.1341386059228224
physical_snr,22,expanded_stats,-5.0,0.3,0.4,917,0.10118277032931733,0.10585860501110457,-0.1011383459540724,0.1626882366605933
physical_snr,22,expanded_stats,-5.0,0.4,0.5,389,0.19367992414453647,0.19603008486799914,-0.19367992414453647,0.11421944895801961
physical_snr,22,expanded_stats,-5.0,0.5,0.6,159,0.28883595005521234,0.29019160859856047,-0.28883595005521234,0.10704009550663013
physical_snr,22,expanded_stats,-5.0,0.6,0.7,36,0.38194531285100514,0.3832844944529056,-0.38194531285100514,-0.06769476762212019
physical_snr,22,expanded_stats,-5.0,0.7,0.8,12,0.4808212071657181,0.48127112821775186,-0.4808212071657181,0.31584043954170027
physical_snr,22,expanded_stats,-5.0,0.8,0.9,1,0.6004417538642883,0.6004417538642883,-0.6004417538642883,
physical_snr,22,expanded_stats,0.0,0.0,0.1,3905,0.05325064029754467,0.07388765221166292,0.05023049790001976,0.43137727105807866
physical_snr,22,expanded_stats,0.0,0.1,0.2,2810,0.04101280069170898,0.05254063708451232,0.021396445695085458,0.26911661846589
physical_snr,22,expanded_stats,0.0,0.2,0.3,1771,0.055252804035422896,0.064917646987572,-0.04885623022653099,0.14462088593227573
physical_snr,22,expanded_stats,0.0,0.3,0.4,917,0.13174058537576816,0.1369708077324955,-0.1308150774714991,0.1393409368709216
physical_snr,22,expanded_stats,0.0,0.4,0.5,389,0.22056013675152794,0.22364434147467868,-0.22053855159595262,0.124392829459206
physical_snr,22,expanded_stats,0.0,0.5,0.6,159,0.3132204224103652,0.3151094665202837,-0.3132204224103652,0.031545747893562834
physical_snr,22,expanded_stats,0.0,0.6,0.7,36,0.4039736199710104,0.40528723599658295,-0.4039736199710104,0.17147025961613338
physical_snr,22,expanded_stats,0.0,0.7,0.8,12,0.48661262790362037,0.48723008009084784,-0.48661262790362037,0.23626125990774363
physical_snr,22,expanded_stats,0.0,0.8,0.9,1,0.6260604858398438,0.6260604858398438,-0.6260604858398438,
physical_snr,22,expanded_stats,5.0,0.0,0.1,3905,0.028140998553012456,0.04230456627316075,0.01757168024730667,0.42253856729018113
physical_snr,22,expanded_stats,5.0,0.1,0.2,2810,0.03770844709273972,0.04512500891786809,-0.020426708007781534,0.3679792784744026
physical_snr,22,expanded_stats,5.0,0.2,0.3,1771,0.07484160098213048,0.08317067367377366,-0.07188983416823193,0.31958445188956264
physical_snr,22,expanded_stats,5.0,0.3,0.4,917,0.12371251507049819,0.13591421097675133,-0.12234191178885516,0.26790633416000975
physical_snr,22,expanded_stats,5.0,0.4,0.5,389,0.17060736335028717,0.1848494182444707,-0.17029301887306272,0.27723235683712877
physical_snr,22,expanded_stats,5.0,0.5,0.6,159,0.20768287796644297,0.2277728407795894,-0.20692875175356115,0.11827142146202085
physical_snr,22,expanded_stats,5.0,0.6,0.7,36,0.23658985561794704,0.25958990494306244,-0.23603779408666822,0.4240327929414078
physical_snr,22,expanded_stats,5.0,0.7,0.8,12,0.17604869852463403,0.1951643467740254,-0.16891944656769434,0.33749623362517667
physical_snr,22,expanded_stats,5.0,0.8,0.9,1,0.40911123156547546,0.40911123156547546,-0.40911123156547546,
physical_snr,22,expanded_stats,10.0,0.0,0.1,3905,0.017365105013707686,0.022599615526219443,0.0003354876360613924,0.5637343662648046
physical_snr,22,expanded_stats,10.0,0.1,0.2,2810,0.042987368371191825,0.04796287526541836,-0.041686494103583153,0.6634970347021208
physical_snr,22,expanded_stats,10.0,0.2,0.3,1771,0.06267870075365435,0.07031955046347506,-0.060637825011432944,0.6349387603109272
physical_snr,22,expanded_stats,10.0,0.3,0.4,917,0.05691824367548153,0.07028359729554817,-0.044851277230740116,0.6053122030773341
physical_snr,22,expanded_stats,10.0,0.4,0.5,389,0.04068787395954132,0.05247676908291181,-0.015970966388449876,0.6052865945053737
physical_snr,22,expanded_stats,10.0,0.5,0.6,159,0.03992016397932041,0.04899457380211338,0.01486773873275181,0.5550572211825171
physical_snr,22,expanded_stats,10.0,0.6,0.7,36,0.0577811234527164,0.07164183715012257,0.04955262939135233,0.7556958007349713
physical_snr,22,expanded_stats,10.0,0.7,0.8,12,0.14563324054082233,0.1600730917100067,0.14563324054082233,0.7729682266266926
physical_snr,22,expanded_stats,10.0,0.8,0.9,1,0.10139685869216919,0.10139685869216919,0.10139685869216919,
physical_snr,22,deepsets,-10.0,0.0,0.1,3905,0.14350375291317816,0.15236223215358446,0.14350375291317816,0.5161258610670845
physical_snr,22,deepsets,-10.0,0.1,0.2,2810,0.10169584579315051,0.1090112440206719,0.10167506583220595,0.19893304855330823
physical_snr,22,deepsets,-10.0,0.2,0.3,1771,0.03502936409665392,0.0440175026717922,0.021649453446125996,0.15045340426876808
physical_snr,22,deepsets,-10.0,0.3,0.4,917,0.0627319517838916,0.0713819208445094,-0.061930585924775676,0.16246871904024004
physical_snr,22,deepsets,-10.0,0.4,0.5,389,0.15199819088441852,0.15560583096799158,-0.15199819088441852,0.13414344021669652
physical_snr,22,deepsets,-10.0,0.5,0.6,159,0.2425107204314298,0.24439784551360402,-0.2425107204314298,0.16136888607017197
physical_snr,22,deepsets,-10.0,0.6,0.7,36,0.33132656332519317,0.333020092754581,-0.33132656332519317,-0.11379748084434976
physical_snr,22,deepsets,-10.0,0.7,0.8,12,0.4289659187197685,0.42947062309556905,-0.4289659187197685,0.40801445996720054
physical_snr,22,deepsets,-10.0,0.8,0.9,1,0.5319126844406128,0.5319126844406128,-0.5319126844406128,
physical_snr,22,deepsets,-5.0,0.0,0.1,3905,0.09849119472213652,0.11326158259962255,0.09843898350885674,0.5195009404326344
physical_snr,22,deepsets,-5.0,0.1,0.2,2810,0.06724201257860958,0.07572878569036838,0.06672781149581658,0.2310165821724321
physical_snr,22,deepsets,-5.0,0.2,0.3,1771,0.03102938999973536,0.03874857447281008,-0.0204918754262348,0.08638019934892129
physical_snr,22,deepsets,-5.0,0.3,0.4,917,0.11410094495363038,0.11848506056720058,-0.11410094495363038,0.09285127611805122
physical_snr,22,deepsets,-5.0,0.4,0.5,389,0.2084485167173003,0.21079449181473126,-0.2084485167173003,0.05599181174462322
physical_snr,22,deepsets,-5.0,0.5,0.6,159,0.3034064031247073,0.30463180534300344,-0.3034064031247073,0.1515534585586231
physical_snr,22,deepsets,-5.0,0.6,0.7,36,0.40054555237293243,0.401912328501518,-0.40054555237293243,-0.23175127852640612
physical_snr,22,deepsets,-5.0,0.7,0.8,12,0.49782711515823996,0.498282642757491,-0.49782711515823996,0.22806174011445327
physical_snr,22,deepsets,-5.0,0.8,0.9,1,0.6452648639678955,0.6452648639678955,-0.6452648639678955,
physical_snr,22,deepsets,0.0,0.0,0.1,3905,0.057517561678763915,0.07799034199168646,0.05491395823528725,0.46661296440034916
physical_snr,22,deepsets,0.0,0.1,0.2,2810,0.043387230065422555,0.05381242899259801,0.03216476227120361,0.3036571085660031
physical_snr,22,deepsets,0.0,0.2,0.3,1771,0.04357105054335699,0.05225444938376109,-0.03863363391191255,0.1966832592665285
physical_snr,22,deepsets,0.0,0.3,0.4,917,0.12647795685310012,0.1309297414281299,-0.12647795685310012,0.06650493341091172
physical_snr,22,deepsets,0.0,0.4,0.5,389,0.22323898837008635,0.22575716533784307,-0.22323898837008635,0.0299024127149697
physical_snr,22,deepsets,0.0,0.5,0.6,159,0.32425609024815594,0.32579390372889633,-0.32425609024815594,-0.03396852642900327
physical_snr,22,deepsets,0.0,0.6,0.7,36,0.4263047037853135,0.42747287819833707,-0.4263047037853135,0.10776320080872165
physical_snr,22,deepsets,0.0,0.7,0.8,12,0.5232042347391446,0.5239112687515569,-0.5232042347391446,-0.4836941551014276
physical_snr,22,deepsets,0.0,0.8,0.9,1,0.6334480047225952,0.6334480047225952,-0.6334480047225952,
physical_snr,22,deepsets,5.0,0.0,0.1,3905,0.030220051954301233,0.04357385749801994,0.01679776496493595,0.43392133063784205
physical_snr,22,deepsets,5.0,0.1,0.2,2810,0.03489175817375718,0.04144635276462277,-0.01748517940874838,0.3853026249731789
physical_snr,22,deepsets,5.0,0.2,0.3,1771,0.07706966585590636,0.08249877379255656,-0.07673306466158603,0.3807074026723516
physical_snr,22,deepsets,5.0,0.3,0.4,917,0.14224817591639097,0.14543369203213685,-0.14224817591639097,0.3933091239411084
physical_snr,22,deepsets,5.0,0.4,0.5,389,0.2144158312854546,0.216670262289227,-0.2144158312854546,0.3295352406124761
physical_snr,22,deepsets,5.0,0.5,0.6,159,0.29901810693291,0.30087134307665253,-0.29901810693291,0.08855395142090135
physical_snr,22,deepsets,5.0,0.6,0.7,36,0.39494365039798945,0.3965030243033861,-0.39494365039798945,0.03975865108115646
physical_snr,22,deepsets,5.0,0.7,0.8,12,0.49653528134028113,0.4975324108347325,-0.49653528134028113,-0.05796463299541625
physical_snr,22,deepsets,5.0,0.8,0.9,1,0.6286242008209229,0.6286242008209229,-0.6286242008209229,
physical_snr,22,deepsets,10.0,0.0,0.1,3905,0.02083434533308738,0.026451159044894156,-0.007263379977364927,0.4738588410021937
physical_snr,22,deepsets,10.0,0.1,0.2,2810,0.05730593288151607,0.062063478486725436,-0.05672391452478557,0.5749317101042652
physical_snr,22,deepsets,10.0,0.2,0.3,1771,0.10426312112441377,0.10589137742825236,-0.10426312112441377,0.7720011916746996
physical_snr,22,deepsets,10.0,0.3,0.4,917,0.14211712408741792,0.14406706631363886,-0.14211712408741792,0.7282504118350704
physical_snr,22,deepsets,10.0,0.4,0.5,389,0.16012291920522184,0.16356416071263932,-0.16012291920522184,0.5288584463808584
physical_snr,22,deepsets,10.0,0.5,0.6,159,0.2138534595006667,0.21637733055423355,-0.2138534595006667,0.047922157758806115
physical_snr,22,deepsets,10.0,0.6,0.7,36,0.31471147967709434,0.3163478175061161,-0.31471147967709434,0.022860494274442672
physical_snr,22,deepsets,10.0,0.7,0.8,12,0.43205108245213825,0.43336986740435846,-0.43205108245213825,-0.7424362580488397
physical_snr,22,deepsets,10.0,0.8,0.9,1,0.6042455434799194,0.6042455434799194,-0.6042455434799194,
physical_snr,33,moments,-10.0,0.0,0.1,3881,0.32613820522019393,0.5085727092594552,0.2834326256731967,0.22492325978668506
physical_snr,33,moments,-10.0,0.1,0.2,2878,0.5556134330400002,0.7345586634096318,0.4330266723208663,0.06025728777978132
physical_snr,33,moments,-10.0,0.2,0.3,1707,0.6842471752937732,0.8402591773956097,0.4801725005468012,0.06331270875400531
physical_snr,33,moments,-10.0,0.3,0.4,928,0.7756334919610928,0.9068960829921134,0.4830660652369261,-0.04934464116802051
physical_snr,33,moments,-10.0,0.4,0.5,398,0.8228615097065068,0.933452783157176,0.4320739190183093,-0.046708744317752994
physical_snr,33,moments,-10.0,0.5,0.6,147,0.8539597315042197,0.9405949415484508,0.46458690182692336,0.0037602447446219117
physical_snr,33,moments,-10.0,0.6,0.7,43,0.8194873734962108,0.9072388766867246,0.34104629865912506,-0.2287121030579742
physical_snr,33,moments,-10.0,0.7,0.8,14,0.9455511995724268,0.9955760718010563,0.4331205487251282,0.5632324007645082
physical_snr,33,moments,-10.0,0.8,0.9,4,0.8561148792505264,0.8577467020637812,-0.391024574637413,0.0017206373377721134
physical_snr,33,moments_clipped,-10.0,0.0,0.1,3881,0.2925983926872888,0.4199008524679814,0.2498928131402916,0.22814351887838805
physical_snr,33,moments_clipped,-10.0,0.1,0.2,2878,0.4525704177418792,0.547069032125107,0.32998365702274524,0.05048305518078242
