scenario,seed,method,step,examples,compute_seconds,data_seconds,train_seconds,train_mse,validation_rmse,best_validation_rmse
physical_snr,11,deepsets,900,460800,1.0240117463981733,0.4476869738427922,1.4716987202409655,0.010865348223596812,0.10320660841813853,0.10290330153134951
physical_snr,11,deepsets,1000,512000,1.137493030866608,0.49719032761640847,1.6346833584830165,0.010720956502482296,0.10263175799066601,0.10263175799066601
physical_snr,11,deepsets,1100,563200,1.2510921036591753,0.5468897389946505,1.7979818426538259,0.010826015640050172,0.10287469316686844,0.10263175799066601
physical_snr,11,deepsets,1200,614400,1.3646885644411668,0.5964402336394414,1.9611287980806082,0.010970149412751198,0.10253535181374329,0.10253535181374329
physical_snr,11,deepsets,1300,665600,1.4788580832537264,0.646148762316443,2.1250068455701694,0.010852334168739618,0.10261225181864644,0.10253535181374329
physical_snr,11,deepsets,1400,716800,1.5930109566543251,0.6959855784662068,2.288996535120532,0.010937046688050032,0.1025980755271953,0.10253535181374329
physical_snr,11,deepsets,1500,768000,1.707190676475875,0.7457770396722481,2.452967716148123,0.010880375551059841,0.10262335321516626,0.10253535181374329
physical_snr,11,deepsets,1600,819200,1.8205525558441877,0.7954105420503765,2.6159630978945643,0.010794435320422053,0.10195929017007123,0.10195929017007123
physical_snr,11,deepsets,1700,870400,1.9340097580570728,0.8451119544915855,2.7791217125486583,0.010735657149925828,0.10178884575502996,0.10178884575502996
physical_snr,11,deepsets,1800,921600,2.047609857399948,0.8948090027552098,2.9424188601551577,0.010639890544116497,0.10225250977731905,0.10178884575502996
physical_snr,11,deepsets,1900,972800,2.160672416794114,0.9444174729287624,3.1050898897228763,0.010777060911059379,0.10187485662464855,0.10178884575502996
physical_snr,11,deepsets,2000,1024000,2.2741705098887905,0.993979002465494,3.2681495123542845,0.010580315347760915,0.10125408812572653,0.10125408812572653
physical_snr,11,deepsets,2100,1075200,2.388224422931671,1.0439083498204127,3.432132772752084,0.010290466407313943,0.10159327101852757,0.10125408812572653
physical_snr,11,deepsets,2200,1126400,2.5026412600418553,1.0941776423715055,3.5968189024133608,0.010430029565468431,0.10034263904038476,0.10034263904038476
physical_snr,11,deepsets,2300,1177600,2.617293603369035,1.1437020420562476,3.7609956454252824,0.010291931750252843,0.10014912407405753,0.10014912407405753
physical_snr,11,deepsets,2400,1228800,2.73204456071835,1.1933335948269814,3.9253781555453315,0.010236287480220199,0.09948652114445447,0.09948652114445447
physical_snr,11,deepsets,2500,1280000,2.8466308227507398,1.2430572995217517,4.0896881222724915,0.010053507443517446,0.09934407943589017,0.09934407943589017
physical_snr,11,deepsets,2600,1331200,2.9610046149464324,1.2927491498412564,4.253753764787689,0.010082709826529026,0.09915047307309577,0.09915047307309577
physical_snr,11,deepsets,2700,1382400,3.075457309256308,1.3423742230515927,4.4178315323079005,0.009973722631111742,0.09988607409973876,0.09915047307309577
physical_snr,11,deepsets,2800,1433600,3.1895159871783108,1.392104439320974,4.581620426499285,0.009946265332400799,0.10004279279691665,0.09915047307309577
physical_snr,11,deepsets,2900,1484800,3.30405775597319,1.4417667449451983,4.745824500918388,0.009896035762503743,0.09940193138617978,0.09915047307309577
physical_snr,11,deepsets,3000,1536000,3.418445357121527,1.4914413177175447,4.909886674839072,0.009816901199519635,0.09866000400511196,0.09866000400511196
physical_snr,11,raw,0,0,0.0,0.0,0.0,,0.44442691246277777,0.44442691246277777
physical_snr,11,raw,100,51200,0.08057518035639077,0.049348881002515554,0.12992406135890633,0.06511003568768502,0.21162017372461442,0.21162017372461442
physical_snr,11,raw,200,102400,0.16073099395725876,0.09866526862606406,0.2593962625833228,0.03418850230053067,0.12717257936881832,0.12717257936881832
physical_snr,11,raw,300,153600,0.24100949720013887,0.1478184839943424,0.38882798119448125,0.01433311203494668,0.11402947865569114,0.11402947865569114
physical_snr,11,raw,400,204800,0.32094268884975463,0.19694049446843565,0.5178831833181903,0.013199347211048007,0.11177979024566864,0.11177979024566864
physical_snr,11,raw,500,256000,0.4008159564109519,0.2459867325378582,0.6468026889488101,0.012667518155649305,0.11171131696035676,0.11171131696035676
physical_snr,11,raw,600,307200,0.48053765995427966,0.2950026907492429,0.7755403507035226,0.012390741407871246,0.10714734396478691,0.10714734396478691
physical_snr,11,raw,700,358400,0.5599902126705274,0.34399821679107845,0.9039884294616058,0.011883698925375939,0.1060074320802182,0.1060074320802182
physical_snr,11,raw,800,409600,0.6398740779841319,0.3931445190683007,1.0330185970524326,0.011523545794188976,0.10488484950969111,0.10488484950969111
physical_snr,11,raw,900,460800,0.7192624816671014,0.44217925530392677,1.1614417369710281,0.011351719489321113,0.10687569008687839,0.10488484950969111
physical_snr,11,raw,1000,512000,0.7984364812728018,0.4912551683373749,1.2896916496101767,0.011268555894494056,0.10433748089001098,0.10433748089001098
physical_snr,11,raw,1100,563200,0.8774958568392321,0.540322913788259,1.4178187706274912,0.01132224059663713,0.10925228760232009,0.10433748089001098
physical_snr,11,raw,1200,614400,0.9566499218344688,0.5893898692447692,1.546039791079238,0.011501430915668607,0.10574898577857905,0.10433748089001098
physical_snr,11,raw,1300,665600,1.0356099533382803,0.6383873575832695,1.6739973109215498,0.01132927855476737,0.10454336498866927,0.10433748089001098
physical_snr,11,raw,1400,716800,1.1149279054952785,0.6873663027072325,1.802294208202511,0.011526976143941284,0.10427273909039417,0.10427273909039417
physical_snr,11,raw,1500,768000,1.1944847300183028,0.7364814300090075,1.9309661600273103,0.0114301026891917,0.10436731377436152,0.10427273909039417
physical_snr,11,raw,1600,819200,1.2738511267816648,0.7855834036599845,2.0594345304416493,0.011412933515384794,0.10416117339673063,0.10416117339673063
physical_snr,11,raw,1700,870400,1.3533398911822587,0.8346667281584814,2.18800661934074,0.01132735885679722,0.1041545945470594,0.1041545945470594
physical_snr,11,raw,1800,921600,1.4334636977873743,0.8843523013638332,2.3178159991512075,0.011321269255131484,0.1040851383832769,0.1040851383832769
physical_snr,11,raw,1900,972800,1.5136012366274372,0.9340074770152569,2.447608713642694,0.01154977947473526,0.10409708675877266,0.1040851383832769
physical_snr,11,raw,2000,1024000,1.5926901525817811,0.9831189028918743,2.5758090554736555,0.011322607370093465,0.10420342824764088,0.1040851383832769
physical_snr,11,raw,2100,1075200,1.6719623105600476,1.0322256431682035,2.704187953728251,0.011138775702565908,0.10438545101232939,0.1040851383832769
physical_snr,11,raw,2200,1126400,1.7512298813089728,1.0812655681511387,2.8324954494601116,0.01134901694022119,0.10427446755708134,0.1040851383832769
physical_snr,11,raw,2300,1177600,1.8304060605587438,1.1303164423443377,2.9607225029030815,0.011384928217157721,0.1044976782214341,0.1040851383832769
physical_snr,11,raw,2400,1228800,1.9097083943197504,1.179506982327439,3.0892153766471893,0.011268203780055046,0.10429894442372546,0.1040851383832769
physical_snr,11,raw,2500,1280000,1.988901273929514,1.2285833843052387,3.2174846582347527,0.011285656243562698,0.10409960029016027,0.1040851383832769
physical_snr,11,raw,2600,1331200,2.068179048364982,1.2775458105606958,3.345724858925678,0.01134960631839931,0.10413312807596876,0.1040851383832769
physical_snr,11,raw,2700,1382400,2.1476297141052783,1.3269413892412558,3.474571103346534,0.011083060204982757,0.10399319682538004,0.10399319682538004
physical_snr,11,raw,2800,1433600,2.2268335020635277,1.3760478805052117,3.6028813825687394,0.011219058502465486,0.10453174829461541,0.10399319682538004
physical_snr,11,raw,2900,1484800,2.3065121670952067,1.4252035587560385,3.7317157258512452,0.011285167103633285,0.10431153394923928,0.10399319682538004
physical_snr,11,raw,3000,1536000,2.385723333340138,1.474267894984223,3.859991228324361,0.011126894047483802,0.10483439648802823,0.10399319682538004
physical_snr,11,mean_var,0,0,0.0,0.0,0.0,,0.4313919572495681,0.4313919572495681
physical_snr,11,mean_var,100,51200,0.08485334005672485,0.04915226891171187,0.13400560896843672,0.03659085754305124,0.11144687206111441,0.11144687206111441
physical_snr,11,mean_var,200,102400,0.16950768372043967,0.09829198138322681,0.2677996651036665,0.011883628414943814,0.10603789743060224,0.10603789743060224
physical_snr,11,mean_var,300,153600,0.25399356870912015,0.1474151681177318,0.40140873682685196,0.011533525642007589,0.10452924302936635,0.10452924302936635
physical_snr,11,mean_var,400,204800,0.3390835140598938,0.19659857917577028,0.5356820932356641,0.01120658385567367,0.10408781699584903,0.10408781699584903
physical_snr,11,mean_var,500,256000,0.42369809246156365,0.2456687573576346,0.6693668498191983,0.011090156631544232,0.10362953593828225,0.10362953593828225
physical_snr,11,mean_var,600,307200,0.5082840240793303,0.29485554434359074,0.803139568422921,0.01101215898990631,0.10329892577442257,0.10329892577442257
physical_snr,11,mean_var,700,358400,0.5925361228873953,0.34386656479910016,0.9364026876864955,0.01099816320464015,0.10369751616965574,0.10329892577442257
physical_snr,11,mean_var,800,409600,0.6769059451762587,0.39267746557015926,1.069583410746418,0.01082604233175516,0.10278377105363885,0.10278377105363885
physical_snr,11,mean_var,900,460800,0.7613908073399216,0.44166393647901714,1.2030547438189387,0.01072910794056952,0.1022125002617024,0.1022125002617024
physical_snr,11,mean_var,1000,512000,0.8460887328255922,0.4907881886465475,1.3368769214721397,0.010441711395978928,0.10142665974901305,0.10142665974901305
physical_snr,11,mean_var,1100,563200,0.9304261351935565,0.5398979770252481,1.4703241122188047,0.010364328445866704,0.10278820508191079,0.10142665974901305
physical_snr,11,mean_var,1200,614400,1.015239806380123,0.5890596205135807,1.6042994268937036,0.01028407114557922,0.1007814366606088,0.1007814366606088
physical_snr,11,mean_var,1300,665600,1.099596049869433,0.6381557818967849,1.737751831766218,0.01004943335428834,0.09880960550515709,0.09880960550515709
physical_snr,11,mean_var,1400,716800,1.1841942843748257,0.6872447850182652,1.871439069393091,0.010006988551467658,0.09821976908936479,0.09821976908936479
physical_snr,11,mean_var,1500,768000,1.2686635919380933,0.7363595785573125,2.005023170495406,0.00977668110281229,0.09761103295363872,0.09761103295363872
physical_snr,11,mean_var,1600,819200,1.352954891626723,0.7855130622629076,2.1384679538896307,0.009775650314986705,0.09829503436637915,0.09761103295363872
physical_snr,11,mean_var,1700,870400,1.4375144366640598,0.8346176201011986,2.2721320567652583,0.009596617165952922,0.09773725783446965,0.09761103295363872
physical_snr,11,mean_var,1800,921600,1.5237887010443956,0.884932580171153,2.4087212812155485,0.009589787786826492,0.09730345002656483,0.09730345002656483
physical_snr,11,mean_var,1900,972800,1.6083034090697765,0.9339600327657536,2.54226344183553,0.009728937852196395,0.09710290962143613,0.09710290962143613
physical_snr,11,mean_var,2000,1024000,1.6930087049258873,0.9830361290369183,2.6760448339628056,0.009538229764439165,0.09707138068903509,0.09707138068903509
physical_snr,11,mean_var,2100,1075200,1.7775433153146878,1.0321915621170774,2.809734877431765,0.009366664248518645,0.0976232885156045,0.09707138068903509
physical_snr,11,mean_var,2200,1126400,1.8621811056509614,1.0813121112296358,2.943493216880597,0.009595363466069103,0.09703842894207074,0.09703842894207074
physical_snr,11,mean_var,2300,1177600,1.9466614965349436,1.1304106920724735,3.077072188607417,0.00955203794874251,0.09752879665834356,0.09703842894207074
physical_snr,11,mean_var,2400,1228800,2.0310348420171067,1.1796211382606998,3.2106559802778065,0.009603490885347128,0.09716910895311975,0.09703842894207074
physical_snr,11,mean_var,2500,1280000,2.115433362778276,1.2288287684787065,3.3442621312569827,0.009466679291799665,0.09697470603699469,0.09697470603699469
physical_snr,11,mean_var,2600,1331200,2.200070856953971,1.2780877554323524,3.4781586123863235,0.009494490935467184,0.0968478531475385,0.0968478531475385
physical_snr,11,mean_var,2700,1382400,2.284515358041972,1.3272989615797997,3.6118143196217716,0.009388028755784034,0.09709038946934477,0.0968478531475385
physical_snr,11,mean_var,2800,1433600,2.3687859680503607,1.376349278842099,3.7451352468924597,0.009408013476058841,0.09714290596508923,0.0968478531475385
physical_snr,11,mean_var,2900,1484800,2.4531811992637813,1.4253732328070328,3.878554432070814,0.009378375145606696,0.09712876292427336,0.0968478531475385
physical_snr,11,mean_var,3000,1536000,2.53760357783176,1.474437236902304,4.012040814734064,0.009344006599858403,0.09698016356744782,0.0968478531475385
physical_snr,11,expanded_stats,0,0,0.0,0.0,0.0,,0.43942989963339274,0.43942989963339274
physical_snr,11,expanded_stats,100,51200,0.10070352593902498,0.04959859908558428,0.15030212502460927,0.03461883559823036,0.11804205661658142,0.11804205661658142
physical_snr,11,expanded_stats,200,102400,0.2012216766597703,0.0991849354468286,0.3004066121065989,0.013173405127599836,0.11089253879897833,0.11089253879897833
physical_snr,11,expanded_stats,300,153600,0.301977107883431,0.14900130091700703,0.45097840880043805,0.012121995752677322,0.1055974816966217,0.1055974816966217
physical_snr,11,expanded_stats,400,204800,0.40267435065470636,0.1985903645399958,0.6012647151947021,0.010993632869794965,0.10162413818697297,0.10162413818697297
physical_snr,11,expanded_stats,500,256000,0.5029385942034423,0.24801451375242323,0.7509531079558656,0.010187847260385751,0.09968270070240572,0.09968270070240572
physical_snr,11,expanded_stats,600,307200,0.6034319711616263,0.29756330035161227,0.9009952715132385,0.009832629840821028,0.09856476034711807,0.09856476034711807
physical_snr,11,expanded_stats,700,358400,0.7039766412926838,0.3471571382833645,1.0511337795760483,0.009696193430572748,0.09866233414739609,0.09856476034711807
physical_snr,11,expanded_stats,800,409600,0.804574494366534,0.39674777153413743,1.2013222659006715,0.0096512869047001,0.09760268955255473,0.09760268955255473
physical_snr,11,expanded_stats,900,460800,0.9051930531859398,0.4463849284220487,1.3515779816079885,0.009559032274410129,0.09767715933813945,0.09760268955255473
physical_snr,11,expanded_stats,1000,512000,1.0057538740802556,0.4959141076542437,1.5016679817344993,0.009381162384524942,0.0972109736478438,0.0972109736478438
physical_snr,11,expanded_stats,1100,563200,1.106313565513119,0.5455215675756335,1.6518351330887526,0.00937546330038458,0.09742015398918304,0.0972109736478438
physical_snr,11,expanded_stats,1200,614400,1.2068893902469426,0.5952011061599478,1.8020904964068905,0.009503267863765359,0.09716646920135856,0.09716646920135856
physical_snr,11,expanded_stats,1300,665600,1.3073012676322833,0.6447418462485075,1.9520431138807908,0.009504962349310517,0.09678915146569828,0.09678915146569828
physical_snr,11,expanded_stats,1400,716800,1.409072789712809,0.6949380876030773,2.1040108773158863,0.009533319883048534,0.0969623088279881,0.09678915146569828
physical_snr,11,expanded_stats,1500,768000,1.510620195651427,0.7452122869435698,2.2558324825949967,0.00942315809428692,0.09654294268218606,0.09654294268218606
physical_snr,11,expanded_stats,1600,819200,1.6108562996378168,0.794755662442185,2.405611962080002,0.009401034656912088,0.09653353095417928,0.09653353095417928
physical_snr,11,expanded_stats,1700,870400,1.711035512154922,0.8441890118410811,2.555224523996003,0.009314530156552791,0.09745969929740962,0.09653353095417928
physical_snr,11,expanded_stats,1800,921600,1.811360415420495,0.8935748947551474,2.7049353101756424,0.009284251518547535,0.09752998416780524,0.09653353095417928
physical_snr,11,expanded_stats,1900,972800,1.9118732290808111,0.9429998454870656,2.8548730745678768,0.009376752562820912,0.09633374362949448,0.09633374362949448
physical_snr,11,expanded_stats,2000,1024000,2.0121443254174665,0.9925383968511596,3.004682722268626,0.009235124015249311,0.09616510481929212,0.09616510481929212
physical_snr,11,expanded_stats,2100,1075200,2.112539890455082,1.0419736737385392,3.1545135641936213,0.009112187935970724,0.096585770666683,0.09616510481929212
physical_snr,11,expanded_stats,2200,1126400,2.2127339422004297,1.0914234353695065,3.304157377569936,0.009334452473558486,0.09636772069185931,0.09616510481929212
physical_snr,11,expanded_stats,2300,1177600,2.3128794566728175,1.1409731216263026,3.45385257829912,0.009295984972268342,0.09658567306369557,0.09616510481929212
physical_snr,11,expanded_stats,2400,1228800,2.4132340262876824,1.1904285629279912,3.6036625892156735,0.009376920200884343,0.09642770387055703,0.09616510481929212
physical_snr,11,expanded_stats,2500,1280000,2.5136507434071973,1.2398449134780094,3.7534956568852067,0.009202954578213393,0.0966522990973812,0.09616510481929212
physical_snr,11,expanded_stats,2600,1331200,2.6138964468846098,1.2892649858258665,3.903161432710476,0.009225389654748142,0.0963226519016557,0.09616510481929212
physical_snr,11,expanded_stats,2700,1382400,2.71415412647184,1.338686647824943,4.052840774296783,0.00915876538027078,0.09660454722575144,0.09616510481929212
physical_snr,11,expanded_stats,2800,1433600,2.814415923669003,1.3880855207098648,4.202501444378868,0.009180735009722411,0.09644517448798877,0.09616510481929212
physical_snr,11,expanded_stats,2900,1484800,2.9147143894806504,1.4375572598073632,4.352271649288014,0.009172678841277957,0.0965898145870725,0.09616510481929212
physical_snr,11,expanded_stats,3000,1536000,3.0148263908922672,1.4869907937245443,4.501817184616812,0.00912293942645192,0.09643577060003367,0.09616510481929212
physical_snr,22,raw,0,0,0.0,0.0,0.0,,0.6652315726676853,0.6652315726676853
physical_snr,22,raw,100,51200,0.07986561954021454,0.049281537416391075,0.1291471569566056,0.10875920571386814,0.22027168073041625,0.22027168073041625
physical_snr,22,raw,200,102400,0.159226069226861,0.09855291387066245,0.25777898309752345,0.04486524496227503,0.21288737039655442,0.21288737039655442
physical_snr,22,raw,300,153600,0.23865019949153066,0.14778642589226365,0.3864366253837943,0.04372563876211643,0.2119196672136783,0.2119196672136783
physical_snr,22,raw,400,204800,0.3182120784185827,0.19700947450473905,0.5152215529233217,0.043943232037127015,0.21167402683765033,0.21167402683765033
physical_snr,22,raw,500,256000,0.3974402300082147,0.24633121537044644,0.6437714453786612,0.0442122944816947,0.21158502397744472,0.21158502397744472
physical_snr,22,raw,600,307200,0.47695161344017833,0.2954460288165137,0.772397642256692,0.044074972830712794,0.21154749065274947,0.21154749065274947
physical_snr,22,raw,700,358400,0.5561578320339322,0.34460817521903664,0.9007660072529688,0.04363716524094343,0.21152927194851803,0.21152927194851803
physical_snr,22,raw,800,409600,0.6357169423718005,0.393823828198947,1.0295407705707476,0.04418851666152477,0.21151623923875662,0.21151623923875662
physical_snr,22,raw,900,460800,0.7151224453700706,0.442978601786308,1.1581010471563786,0.0441279399767518,0.2115081259713336,0.2115081259713336
physical_snr,22,raw,1000,512000,0.795095102977939,0.4928950562607497,1.2879901592386886,0.044082565680146214,0.21150281495954154,0.21150281495954154
physical_snr,22,raw,1100,563200,0.8753941579489037,0.5427873118314892,1.418181469780393,0.04369023710489273,0.21149767120469962,0.21149767120469962
physical_snr,22,raw,1200,614400,0.9545586623717099,0.5920267809415236,1.5465854433132336,0.04366367436945438,0.2114917100114896,0.2114917100114896
physical_snr,22,raw,1300,665600,1.0338724323082715,0.6411729477113113,1.6750453800195828,0.043673934191465376,0.2114825837336473,0.2114825837336473
physical_snr,22,raw,1400,716800,1.1133279650239274,0.6903483897913247,1.8036763548152521,0.04335168518126011,0.21146812729913245,0.21146812729913245
physical_snr,22,raw,1500,768000,1.1924814466619864,0.7395420634420589,1.9320235101040453,0.043700965940952304,0.21143644054004768,0.21143644054004768
physical_snr,22,raw,1600,819200,1.2720428392058238,0.7887910291319713,2.060833868337795,0.04380990505218506,0.21119370789991462,0.21119370789991462
physical_snr,22,raw,1700,870400,1.3513246898073703,0.8379705478437245,2.189295237651095,0.04401750478893519,0.21150317583842507,0.21119370789991462
physical_snr,22,raw,1800,921600,1.4308244079584256,0.8870841924799606,2.317908600438386,0.04358084976673126,0.21150222982567615,0.21119370789991462
physical_snr,22,raw,1900,972800,1.5100358399795368,0.9361639749258757,2.4461998149054125,0.0436592149361968,0.21150120151464705,0.21119370789991462
physical_snr,22,raw,2000,1024000,1.5894102576421574,0.9852798525243998,2.574690110166557,0.04394388217478991,0.2115001669990864,0.21119370789991462
physical_snr,22,raw,2100,1075200,1.6688888638745993,1.0345703185303137,2.703459182404913,0.04429799661040306,0.21149904943994619,0.21119370789991462
physical_snr,22,raw,2200,1126400,1.7486432126024738,1.083973379805684,2.832616592408158,0.0437791258841753,0.21149786110037838,0.21119370789991462
physical_snr,22,raw,2300,1177600,1.828425387502648,1.1332894874503836,2.9617148749530315,0.043994802944362164,0.2114965396465507,0.21119370789991462
physical_snr,22,raw,2400,1228800,1.9082539924420416,1.1827025373931974,3.090956529835239,0.04415324471890927,0.21149504746838677,0.21119370789991462
physical_snr,22,raw,2500,1280000,1.9893244882114232,1.23267757659778,3.222002064809203,0.04414053417742252,0.21149344339260234,0.21119370789991462
physical_snr,22,raw,2600,1331200,2.0693327562185004,1.2821989674121141,3.3515317236306146,0.043612961657345295,0.2114915523497282,0.21119370789991462
physical_snr,22,raw,2700,1382400,2.148888191441074,1.3316486249677837,3.4805368164088577,0.0435115173086524,0.21148940016424325,0.21119370789991462
physical_snr,22,raw,2800,1433600,2.2284057894721627,1.3809244112344459,3.6093302007066086,0.04405539061874151,0.21148689976085558,0.21119370789991462
physical_snr,22,raw,2900,1484800,2.3080996678909287,1.4302089777775109,3.7383086456684396,0.04394234798848629,0.21148370233083574,0.21119370789991462
physical_snr,22,raw,3000,1536000,2.388361022225581,1.4799255053512752,3.8682865275768563,0.04360067214816809,0.21147943949056075,0.21119370789991462
physical_snr,22,mean_var,0,0,0.0,0.0,0.0,,0.6593103519676632,0.6593103519676632
physical_snr,22,mean_var,100,51200,0.0855532274581492,0.04936452116817236,0.13491774862632155,0.05726492236368358,0.12786922384171004,0.12786922384171004
physical_snr,22,mean_var,200,102400,0.17061517748516053,0.09875171480234712,0.26936689228750765,0.012717888513579965,0.1128320603533501,0.1128320603533501
physical_snr,22,mean_var,300,153600,0.2557837248314172,0.14807959750760347,0.40386332233902067,0.011637011198326946,0.11011582997530975,0.11011582997530975
physical_snr,22,mean_var,400,204800,0.3406215774593875,0.19740547600667924,0.5380270534660667,0.01138620059005916,0.10889397367885281,0.10889397367885281
physical_snr,22,mean_var,500,256000,0.425254289759323,0.246778343222104,0.672032632981427,0.011335497396066785,0.10839065377155621,0.10839065377155621
physical_snr,22,mean_var,600,307200,0.5099973103497177,0.2961460930528119,0.8061434034025297,0.011214052699506283,0.10807026872341437,0.10807026872341437
physical_snr,22,mean_var,700,358400,0.5944580171490088,0.34542808996047825,0.9398861071094871,0.011066433386877178,0.10768781393819564,0.10768781393819564
physical_snr,22,mean_var,800,409600,0.679418352432549,0.3947832005796954,1.0742015530122444,0.01103028434328735,0.10723012186820192,0.10723012186820192
physical_snr,22,mean_var,900,460800,0.7643889195751399,0.4441674906993285,1.2085564102744684,0.011015482796356082,0.10662746504258713,0.10662746504258713
physical_snr,22,mean_var,1000,512000,0.8519269353710115,0.4950716339517385,1.34699856932275,0.010889399964362383,0.10591579667238746,0.10591579667238746
physical_snr,22,mean_var,1100,563200,0.9375806644093245,0.5446909181773663,1.4822715825866908,0.010669534308835864,0.10514978199266568,0.10514978199266568
physical_snr,22,mean_var,1200,614400,1.0221161551307887,0.5941042858175933,1.616220440948382,0.01057925001718104,0.10421531034833684,0.10421531034833684
physical_snr,22,mean_var,1300,665600,1.107036824338138,0.6435020719654858,1.750538896303624,0.010309318555518985,0.10283926405873946,0.10283926405873946
physical_snr,22,mean_var,1400,716800,1.1925749575020745,0.6933485593181103,1.8859235168201849,0.010070239435881376,0.10198777446425743,0.10198777446425743
physical_snr,22,mean_var,1500,768000,1.27717057405971,0.7426458348054439,2.019816408865154,0.010113229695707559,0.1012185242697518,0.1012185242697518
physical_snr,22,mean_var,1600,819200,1.3621306886198,0.7919727741973475,2.1541034628171474,0.00990244918037206,0.10036132004615664,0.10036132004615664
physical_snr,22,mean_var,1700,870400,1.4471410432597622,0.8413835077080876,2.28852455096785,0.009718703487887979,0.10011801394384903,0.10011801394384903
physical_snr,22,mean_var,1800,921600,1.5336547967744991,0.8913771682418883,2.4250319650163874,0.009631052333861589,0.09897775068045422,0.09897775068045422
physical_snr,22,mean_var,1900,972800,1.6187883880920708,0.9407566785812378,2.5595450666733086,0.009614977077580989,0.09865488860574514,0.09865488860574514
physical_snr,22,mean_var,2000,1024000,1.7046999398153275,0.9906699892599136,2.695369929075241,0.009598628277890384,0.09851874291961417,0.09851874291961417
physical_snr,22,mean_var,2100,1075200,1.8235014495439827,1.0574525921838358,2.8809540417278185,0.009649717267602682,0.09827720841849384,0.09827720841849384
physical_snr,22,mean_var,2200,1126400,1.981011422467418,1.1369618590688333,3.1179732815362513,0.009518580613657832,0.0982604820562692,0.0982604820562692
physical_snr,22,mean_var,2300,1177600,2.0645459431689233,1.1857115490129218,3.250257492181845,0.009595018308609725,0.09821874693605319,0.09821874693605319
physical_snr,22,mean_var,2400,1228800,2.147900400450453,1.234401531633921,3.382301932084374,0.009650182174518705,0.09860521954859498,0.09821874693605319
physical_snr,22,mean_var,2500,1280000,2.232826388790272,1.2831602119840682,3.5159866007743403,0.009534932770766318,0.09842648263869787,0.09821874693605319
physical_snr,22,mean_var,2600,1331200,2.3187507699476555,1.3331051021814346,3.65185587212909,0.009396095857955516,0.09784612653498109,0.09784612653498109
physical_snr,22,mean_var,2700,1382400,2.4035958480089903,1.3824942917563021,3.7860901397652924,0.009469732046127319,0.09862325651510362,0.09784612653498109
physical_snr,22,mean_var,2800,1433600,2.4885278557194397,1.4319004642311484,3.920428319950588,0.009375114748254419,0.09872196844064851,0.09784612653498109
physical_snr,22,mean_var,2900,1484800,2.5733708947664127,1.481307493057102,4.054678387823515,0.009439947158098221,0.09783111083662487,0.09783111083662487
physical_snr,22,mean_var,3000,1536000,2.6584168223198503,1.5308725937502459,4.189289416070096,0.009440098777413369,0.09782228391591284,0.09782228391591284
physical_snr,22,expanded_stats,0,0,0.0,0.0,0.0,,0.6500941868255682,0.6500941868255682
physical_snr,22,expanded_stats,100,51200,0.10222748084925115,0.049992297776043415,0.15221977862529457,0.05672461530193686,0.1294005592037244,0.1294005592037244
physical_snr,22,expanded_stats,200,102400,0.20381943963002414,0.10007632069755346,0.3038957603275776,0.014010470109060407,0.11667276406850063,0.11667276406850063
physical_snr,22,expanded_stats,300,153600,0.30912086949683726,0.15189906116575003,0.4610199306625873,0.012056139893829823,0.10828018478379516,0.10828018478379516
physical_snr,22,expanded_stats,400,204800,0.41011851583607495,0.20153174980077893,0.6116502656368539,0.010654724547639488,0.10212743347273014,0.10212743347273014
physical_snr,22,expanded_stats,500,256000,0.5111132903257385,0.2512706806883216,0.7623839710140601,0.01011738132685423,0.10080186211894526,0.10080186211894526
physical_snr,22,expanded_stats,600,307200,0.6132720692548901,0.30149913881905377,0.9147712080739439,0.009927409868687391,0.09989213971354745,0.09989213971354745
physical_snr,22,expanded_stats,700,358400,0.7149715651758015,0.35160878323949873,1.0665803484153003,0.009639999708160757,0.09899013931321535,0.09899013931321535
physical_snr,22,expanded_stats,800,409600,0.8156314188381657,0.401383099029772,1.2170145178679377,0.009658562210388482,0.09920890723565756,0.09899013931321535
physical_snr,22,expanded_stats,900,460800,0.9161971451248974,0.4509905370650813,1.3671876821899787,0.009593116221949458,0.09899317702270947,0.09899013931321535
physical_snr,22,expanded_stats,1000,512000,1.0169124227249995,0.5006013499805704,1.5175137727055699,0.00953790321946144,0.0982301531873177,0.0982301531873177
physical_snr,22,expanded_stats,1100,563200,1.117764801485464,0.5503638064255938,1.6681286079110578,0.009534186953678726,0.09837707916598244,0.0982301531873177
physical_snr,22,expanded_stats,1200,614400,1.2182708679465577,0.6000871596625075,1.8183580276090652,0.009459817698225379,0.09847809387641064,0.0982301531873177
physical_snr,22,expanded_stats,1300,665600,1.3192356629297137,0.6496521994704381,1.9688878624001518,0.009425201546400785,0.09744937912262362,0.09744937912262362
physical_snr,22,expanded_stats,1400,716800,1.420113174826838,0.6992697224486619,2.1193828972755,0.009271033313125373,0.09753106271964866,0.09744937912262362
physical_snr,22,expanded_stats,1500,768000,1.521166421356611,0.7491874356055632,2.270353856962174,0.009482374293729662,0.09794558586601736,0.09744937912262362
physical_snr,22,expanded_stats,1600,819200,1.6221435096813366,0.7990931053645909,2.4212366150459275,0.0093987044878304,0.09756896667909927,0.09744937912262362
physical_snr,22,expanded_stats,1700,870400,1.7230613239808008,0.8489402458071709,2.5720015697879717,0.009302658010274172,0.09713088562079784,0.09713088562079784
